SITE,ZONES,PROGRAMME,datetime,VALUE,COLOR,SENSIBILITE
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 09:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 09:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 10:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 10:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 11:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 11:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 12:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 12:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 13:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 13:00:00,2,#FFFF00,Moyenne
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 13:30:00,2,#FFFF00,Moyenne
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 14:00:00,2,#FFFF00,Moyenne
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 14:30:00,2,#FFFF00,Moyenne
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 15:00:00,2,#FFFF00,Moyenne
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 15:30:00,2,#FFFF00,Moyenne
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 16:00:00,2,#FFFF00,Moyenne
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 16:30:00,2,#FFFF00,Moyenne
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 17:00:00,2,#FFFF00,Moyenne
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 17:30:00,2,#FFFF00,Moyenne
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 18:00:00,2,#FFFF00,Moyenne
Arena la Chapelle,La Chapelle,Badminton (08:30-11:00); Badminton (13:00-16:30); Badminton (18:30-22:00),2024-08-01 18:30:00,2,#FFFF00,Moyenne
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 07:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 07:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 08:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 08:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 09:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 09:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 10:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 10:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 11:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 11:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 12:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 12:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 13:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 13:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 13:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 14:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 14:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-22:30),2024-08-02 15:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 07:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 07:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 08:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 08:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 09:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 09:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 10:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 10:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 11:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 11:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 12:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 12:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 13:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 13:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 13:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 14:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 14:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-03 15:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 07:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 07:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 08:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 08:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 09:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 09:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 10:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 10:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 11:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 11:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 12:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 12:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 13:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 13:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 13:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 14:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 14:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (08:30-13:00); Badminton (15:00-17:30),2024-08-04 15:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 07:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 07:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 08:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 08:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 09:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 09:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 10:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 10:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 11:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 11:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 12:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 12:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 13:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 13:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 13:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 14:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Badminton (09:45-12:30); Badminton (14:30-17:30),2024-08-05 14:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 07:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 07:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 08:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 08:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 09:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 09:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 10:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 10:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 11:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 11:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 12:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 12:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 13:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 13:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 13:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 14:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 14:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-13:00); Gymnastique rythmique (15:00-18:00),2024-08-08 15:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 07:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 07:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 08:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 08:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 09:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 09:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 10:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 10:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 11:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 11:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 12:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 12:30:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 13:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 13:00:00,1,#9ACD32,Faible
Arena la Chapelle,La Chapelle,Gymnastique rythmique (10:00-12:30); Gymnastique rythmique (14:30-17:00),2024-08-09 13:30:00,1,#9ACD32,Faible
