ID,MODE,EXPLOITANT,LIGNE,TIME
C01736,TRAIN,SNCF,N,08:00:00
C01736,TRAIN,SNCF,N,08:30:00
C01736,TRAIN,SNCF,N,09:00:00
C01736,TRAIN,SNCF,N,09:30:00
C01736,TRAIN,SNCF,N,10:00:00
C01736,TRAIN,SNCF,N,10:30:00
C01736,TRAIN,SNCF,N,11:00:00
C01736,TRAIN,SNCF,N,11:30:00
C01736,TRAIN,SNCF,N,12:00:00
C01736,TRAIN,SNCF,N,12:30:00
C01736,TRAIN,SNCF,N,13:00:00
C01736,TRAIN,SNCF,N,13:30:00
C01736,TRAIN,SNCF,N,14:00:00
C01736,TRAIN,SNCF,N,14:30:00
C01736,TRAIN,SNCF,N,15:00:00
C01736,TRAIN,SNCF,N,15:30:00
C01736,TRAIN,SNCF,N,16:00:00
C01736,TRAIN,SNCF,N,16:30:00
C01736,TRAIN,SNCF,N,17:00:00
C01736,TRAIN,SNCF,N,17:30:00
C01736,TRAIN,SNCF,N,18:00:00
C01736,TRAIN,SNCF,N,18:30:00
C01736,TRAIN,SNCF,N,19:00:00
C01736,TRAIN,SNCF,N,19:30:00
C01736,TRAIN,SNCF,N,20:00:00
C01736,TRAIN,SNCF,N,20:30:00
C01736,TRAIN,SNCF,N,21:00:00
C01736,TRAIN,SNCF,N,21:30:00
C01736,TRAIN,SNCF,N,22:00:00
C01736,TRAIN,SNCF,N,22:30:00
C01736,TRAIN,SNCF,N,23:00:00
C01736,TRAIN,SNCF,N,23:30:00
C01736,TRAIN,SNCF,N,00:00:00
C01736,TRAIN,SNCF,N,00:30:00
C01736,TRAIN,SNCF,N,01:00:00
C01736,TRAIN,SNCF,N,06:00:00
C01736,TRAIN,SNCF,N,06:30:00
C01736,TRAIN,SNCF,N,01:30:00
C01736,TRAIN,SNCF,N,02:00:00
C01736,TRAIN,SNCF,N,02:30:00
C01736,TRAIN,SNCF,N,03:00:00
C01736,TRAIN,SNCF,N,03:30:00
C01736,TRAIN,SNCF,N,04:00:00
C01736,TRAIN,SNCF,N,04:30:00
C01736,TRAIN,SNCF,N,05:00:00
C01736,TRAIN,SNCF,N,05:30:00
C01736,TRAIN,SNCF,N,23:59:00
C01742,RER,SNCF,A,07:00:00
C01742,RER,SNCF,A,07:30:00
C01742,RER,SNCF,A,08:00:00
C01742,RER,SNCF,A,08:30:00
C01742,RER,SNCF,A,09:00:00
C01742,RER,SNCF,A,09:30:00
C01742,RER,SNCF,A,10:00:00
C01742,RER,SNCF,A,10:30:00
C01742,RER,SNCF,A,11:00:00
C01742,RER,SNCF,A,11:30:00
C01742,RER,SNCF,A,12:00:00
C01742,RER,SNCF,A,12:30:00
C01742,RER,SNCF,A,13:00:00
C01742,RER,SNCF,A,13:30:00
C01742,RER,SNCF,A,14:00:00
C01742,RER,SNCF,A,14:30:00
C01742,RER,SNCF,A,15:00:00
C01742,RER,SNCF,A,15:30:00
C01742,RER,SNCF,A,16:00:00
C01742,RER,SNCF,A,16:30:00
C01742,RER,SNCF,A,17:00:00
C01742,RER,SNCF,A,17:30:00
C01742,RER,SNCF,A,18:00:00
C01742,RER,SNCF,A,18:30:00
C01742,RER,SNCF,A,19:00:00
C01742,RER,SNCF,A,19:30:00
C01742,RER,SNCF,A,20:00:00
C01742,RER,SNCF,A,20:30:00
C01742,RER,SNCF,A,21:00:00
C01742,RER,SNCF,A,21:30:00
C01742,RER,SNCF,A,22:00:00
C01742,RER,SNCF,A,22:30:00
C01742,RER,SNCF,A,23:00:00
C01742,RER,SNCF,A,23:30:00
C01742,RER,SNCF,A,00:00:00
C01742,RER,SNCF,A,00:30:00
C01742,RER,SNCF,A,01:00:00
C01742,RER,SNCF,A,06:00:00
C01742,RER,SNCF,A,06:30:00
C01742,RER,SNCF,A,01:30:00
C01742,RER,SNCF,A,02:00:00
C01742,RER,SNCF,A,02:30:00
C01742,RER,SNCF,A,03:00:00
C01742,RER,SNCF,A,03:30:00
C01742,RER,SNCF,A,04:00:00
C01742,RER,SNCF,A,04:30:00
C01742,RER,SNCF,A,05:00:00
C01742,RER,SNCF,A,05:30:00
C01742,RER,SNCF,A,23:59:00
C01742,RER,RATP,A,07:00:00
C01742,RER,RATP,A,07:30:00
C01742,RER,RATP,A,08:00:00
C01742,RER,RATP,A,08:30:00
C01742,RER,RATP,A,09:00:00
C01742,RER,RATP,A,09:30:00
C01742,RER,RATP,A,10:00:00
C01742,RER,RATP,A,10:30:00
C01742,RER,RATP,A,11:00:00
C01742,RER,RATP,A,11:30:00
C01742,RER,RATP,A,12:00:00
C01742,RER,RATP,A,12:30:00
C01742,RER,RATP,A,13:00:00
C01742,RER,RATP,A,13:30:00
C01742,RER,RATP,A,14:00:00
C01742,RER,RATP,A,14:30:00
C01742,RER,RATP,A,15:00:00
C01742,RER,RATP,A,15:30:00
C01742,RER,RATP,A,16:00:00
C01742,RER,RATP,A,16:30:00
C01742,RER,RATP,A,17:00:00
C01742,RER,RATP,A,17:30:00
C01742,RER,RATP,A,18:00:00
C01742,RER,RATP,A,18:30:00
C01742,RER,RATP,A,19:00:00
C01742,RER,RATP,A,19:30:00
C01742,RER,RATP,A,20:00:00
C01742,RER,RATP,A,20:30:00
C01742,RER,RATP,A,21:00:00
C01742,RER,RATP,A,21:30:00
C01742,RER,RATP,A,22:00:00
C01742,RER,RATP,A,22:30:00
C01742,RER,RATP,A,23:00:00
C01742,RER,RATP,A,23:30:00
C01742,RER,RATP,A,00:00:00
C01742,RER,RATP,A,00:30:00
C01742,RER,RATP,A,01:00:00
C01742,RER,RATP,A,06:00:00
C01742,RER,RATP,A,06:30:00
C01742,RER,RATP,A,01:30:00
C01742,RER,RATP,A,02:00:00
C01742,RER,RATP,A,02:30:00
C01742,RER,RATP,A,03:00:00
C01742,RER,RATP,A,03:30:00
C01742,RER,RATP,A,04:00:00
C01742,RER,RATP,A,04:30:00
C01742,RER,RATP,A,05:00:00
C01742,RER,RATP,A,05:30:00
C01742,RER,RATP,A,23:59:00
C01378,METRO,RATP,08,07:00:00
C01378,METRO,RATP,08,07:30:00
C01378,METRO,RATP,08,08:00:00
C01378,METRO,RATP,08,08:30:00
C01378,METRO,RATP,08,09:00:00
C01378,METRO,RATP,08,09:30:00
C01378,METRO,RATP,08,10:00:00
C01378,METRO,RATP,08,10:30:00
C01378,METRO,RATP,08,11:00:00
C01378,METRO,RATP,08,11:30:00
C01378,METRO,RATP,08,12:00:00
C01378,METRO,RATP,08,12:30:00
C01378,METRO,RATP,08,13:00:00
C01378,METRO,RATP,08,13:30:00
C01378,METRO,RATP,08,14:00:00
C01378,METRO,RATP,08,14:30:00
C01378,METRO,RATP,08,15:00:00
C01378,METRO,RATP,08,15:30:00
C01378,METRO,RATP,08,16:00:00
C01378,METRO,RATP,08,16:30:00
C01378,METRO,RATP,08,17:00:00
C01378,METRO,RATP,08,17:30:00
C01378,METRO,RATP,08,18:00:00
C01378,METRO,RATP,08,18:30:00
C01378,METRO,RATP,08,19:00:00
C01378,METRO,RATP,08,19:30:00
C01378,METRO,RATP,08,20:00:00
C01378,METRO,RATP,08,20:30:00
C01378,METRO,RATP,08,21:00:00
C01378,METRO,RATP,08,21:30:00
C01378,METRO,RATP,08,22:00:00
C01378,METRO,RATP,08,22:30:00
C01378,METRO,RATP,08,23:00:00
C01378,METRO,RATP,08,23:30:00
C01378,METRO,RATP,08,00:00:00
C01378,METRO,RATP,08,00:30:00
C01378,METRO,RATP,08,01:00:00
C01378,METRO,RATP,08,06:00:00
C01378,METRO,RATP,08,06:30:00
C01378,METRO,RATP,08,01:30:00
C01378,METRO,RATP,08,02:00:00
C01378,METRO,RATP,08,02:30:00
C01378,METRO,RATP,08,03:00:00
C01378,METRO,RATP,08,03:30:00
C01378,METRO,RATP,08,04:00:00
C01378,METRO,RATP,08,04:30:00
C01378,METRO,RATP,08,05:00:00
C01378,METRO,RATP,08,05:30:00
C01378,METRO,RATP,08,23:59:00
C01371,METRO,RATP,01,07:00:00
C01371,METRO,RATP,01,07:30:00
C01371,METRO,RATP,01,08:00:00
C01371,METRO,RATP,01,08:30:00
C01371,METRO,RATP,01,09:00:00
C01371,METRO,RATP,01,09:30:00
C01371,METRO,RATP,01,10:00:00
C01371,METRO,RATP,01,10:30:00
C01371,METRO,RATP,01,11:00:00
C01371,METRO,RATP,01,11:30:00
C01371,METRO,RATP,01,12:00:00
C01371,METRO,RATP,01,12:30:00
C01371,METRO,RATP,01,13:00:00
C01371,METRO,RATP,01,13:30:00
C01371,METRO,RATP,01,14:00:00
C01371,METRO,RATP,01,14:30:00
C01371,METRO,RATP,01,15:00:00
C01371,METRO,RATP,01,15:30:00
C01371,METRO,RATP,01,16:00:00
C01371,METRO,RATP,01,16:30:00
C01371,METRO,RATP,01,17:00:00
C01371,METRO,RATP,01,17:30:00
C01371,METRO,RATP,01,18:00:00
C01371,METRO,RATP,01,18:30:00
C01371,METRO,RATP,01,19:00:00
C01371,METRO,RATP,01,19:30:00
C01371,METRO,RATP,01,20:00:00
C01371,METRO,RATP,01,20:30:00
C01371,METRO,RATP,01,21:00:00
C01371,METRO,RATP,01,21:30:00
C01371,METRO,RATP,01,22:00:00
C01371,METRO,RATP,01,22:30:00
C01371,METRO,RATP,01,23:00:00
C01371,METRO,RATP,01,23:30:00
C01371,METRO,RATP,01,00:00:00
C01371,METRO,RATP,01,00:30:00
C01371,METRO,RATP,01,01:00:00
C01371,METRO,RATP,01,06:00:00
C01371,METRO,RATP,01,06:30:00
C01371,METRO,RATP,01,01:30:00
C01371,METRO,RATP,01,02:00:00
C01371,METRO,RATP,01,02:30:00
C01371,METRO,RATP,01,03:00:00
C01371,METRO,RATP,01,03:30:00
C01371,METRO,RATP,01,04:00:00
C01371,METRO,RATP,01,04:30:00
C01371,METRO,RATP,01,05:00:00
C01371,METRO,RATP,01,05:30:00
C01371,METRO,RATP,01,23:59:00
C01379,METRO,RATP,09,07:00:00
C01379,METRO,RATP,09,07:30:00
C01379,METRO,RATP,09,08:00:00
C01379,METRO,RATP,09,08:30:00
C01379,METRO,RATP,09,09:00:00
C01379,METRO,RATP,09,09:30:00
C01379,METRO,RATP,09,10:00:00
C01379,METRO,RATP,09,10:30:00
C01379,METRO,RATP,09,11:00:00
C01379,METRO,RATP,09,11:30:00
C01379,METRO,RATP,09,12:00:00
C01379,METRO,RATP,09,12:30:00
C01379,METRO,RATP,09,13:00:00
C01379,METRO,RATP,09,13:30:00
C01379,METRO,RATP,09,14:00:00
C01379,METRO,RATP,09,14:30:00
C01379,METRO,RATP,09,15:00:00
C01379,METRO,RATP,09,15:30:00
C01379,METRO,RATP,09,16:00:00
C01379,METRO,RATP,09,16:30:00
C01379,METRO,RATP,09,17:00:00
C01379,METRO,RATP,09,17:30:00
C01379,METRO,RATP,09,18:00:00
C01379,METRO,RATP,09,18:30:00
C01379,METRO,RATP,09,19:00:00
C01379,METRO,RATP,09,19:30:00
C01379,METRO,RATP,09,20:00:00
C01379,METRO,RATP,09,20:30:00
C01379,METRO,RATP,09,21:00:00
C01379,METRO,RATP,09,21:30:00
C01379,METRO,RATP,09,22:00:00
C01379,METRO,RATP,09,22:30:00
C01379,METRO,RATP,09,23:00:00
C01379,METRO,RATP,09,23:30:00
C01379,METRO,RATP,09,00:00:00
C01379,METRO,RATP,09,00:30:00
C01379,METRO,RATP,09,01:00:00
C01379,METRO,RATP,09,06:00:00
C01379,METRO,RATP,09,06:30:00
C01379,METRO,RATP,09,01:30:00
C01379,METRO,RATP,09,02:00:00
C01379,METRO,RATP,09,02:30:00
C01379,METRO,RATP,09,03:00:00
C01379,METRO,RATP,09,03:30:00
C01379,METRO,RATP,09,04:00:00
C01379,METRO,RATP,09,04:30:00
C01379,METRO,RATP,09,05:00:00
C01379,METRO,RATP,09,05:30:00
C01379,METRO,RATP,09,23:59:00
C01384,METRO,RATP,14,07:00:00
C01384,METRO,RATP,14,07:30:00
C01384,METRO,RATP,14,08:00:00
C01384,METRO,RATP,14,08:30:00
C01384,METRO,RATP,14,09:00:00
C01384,METRO,RATP,14,09:30:00
C01384,METRO,RATP,14,10:00:00
C01384,METRO,RATP,14,10:30:00
C01384,METRO,RATP,14,11:00:00
C01384,METRO,RATP,14,11:30:00
C01384,METRO,RATP,14,12:00:00
C01384,METRO,RATP,14,12:30:00
C01384,METRO,RATP,14,13:00:00
C01384,METRO,RATP,14,13:30:00
C01384,METRO,RATP,14,14:00:00
C01384,METRO,RATP,14,14:30:00
C01384,METRO,RATP,14,15:00:00
C01384,METRO,RATP,14,15:30:00
C01384,METRO,RATP,14,16:00:00
C01384,METRO,RATP,14,16:30:00
C01384,METRO,RATP,14,17:00:00
C01384,METRO,RATP,14,17:30:00
C01384,METRO,RATP,14,18:00:00
C01384,METRO,RATP,14,18:30:00
C01384,METRO,RATP,14,19:00:00
C01384,METRO,RATP,14,19:30:00
C01384,METRO,RATP,14,20:00:00
C01384,METRO,RATP,14,20:30:00
C01384,METRO,RATP,14,21:00:00
C01384,METRO,RATP,14,21:30:00
C01384,METRO,RATP,14,22:00:00
C01384,METRO,RATP,14,22:30:00
C01384,METRO,RATP,14,23:00:00
C01384,METRO,RATP,14,23:30:00
C01384,METRO,RATP,14,00:00:00
C01384,METRO,RATP,14,00:30:00
C01384,METRO,RATP,14,01:00:00
C01384,METRO,RATP,14,06:00:00
C01384,METRO,RATP,14,06:30:00
C01384,METRO,RATP,14,01:30:00
C01384,METRO,RATP,14,02:00:00
C01384,METRO,RATP,14,02:30:00
C01384,METRO,RATP,14,03:00:00
C01384,METRO,RATP,14,03:30:00
C01384,METRO,RATP,14,04:00:00
C01384,METRO,RATP,14,04:30:00
C01384,METRO,RATP,14,05:00:00
C01384,METRO,RATP,14,05:30:00
C01384,METRO,RATP,14,23:59:00
C01383,METRO,RATP,13,07:00:00
C01383,METRO,RATP,13,07:30:00
C01383,METRO,RATP,13,08:00:00
C01383,METRO,RATP,13,08:30:00
C01383,METRO,RATP,13,09:00:00
C01383,METRO,RATP,13,09:30:00
C01383,METRO,RATP,13,10:00:00
C01383,METRO,RATP,13,10:30:00
C01383,METRO,RATP,13,11:00:00
C01383,METRO,RATP,13,11:30:00
C01383,METRO,RATP,13,12:00:00
C01383,METRO,RATP,13,12:30:00
C01383,METRO,RATP,13,13:00:00
C01383,METRO,RATP,13,13:30:00
C01383,METRO,RATP,13,14:00:00
C01383,METRO,RATP,13,14:30:00
C01383,METRO,RATP,13,15:00:00
C01383,METRO,RATP,13,15:30:00
C01383,METRO,RATP,13,16:00:00
C01383,METRO,RATP,13,16:30:00
C01383,METRO,RATP,13,17:00:00
C01383,METRO,RATP,13,17:30:00
C01383,METRO,RATP,13,18:00:00
C01383,METRO,RATP,13,18:30:00
C01383,METRO,RATP,13,19:00:00
C01383,METRO,RATP,13,19:30:00
C01383,METRO,RATP,13,20:00:00
C01383,METRO,RATP,13,20:30:00
C01383,METRO,RATP,13,21:00:00
C01383,METRO,RATP,13,21:30:00
C01383,METRO,RATP,13,22:00:00
C01383,METRO,RATP,13,22:30:00
C01383,METRO,RATP,13,23:00:00
C01383,METRO,RATP,13,23:30:00
C01383,METRO,RATP,13,00:00:00
C01383,METRO,RATP,13,00:30:00
C01383,METRO,RATP,13,01:00:00
C01383,METRO,RATP,13,06:00:00
C01383,METRO,RATP,13,06:30:00
C01383,METRO,RATP,13,01:30:00
C01383,METRO,RATP,13,02:00:00
C01383,METRO,RATP,13,02:30:00
C01383,METRO,RATP,13,03:00:00
C01383,METRO,RATP,13,03:30:00
C01383,METRO,RATP,13,04:00:00
C01383,METRO,RATP,13,04:30:00
C01383,METRO,RATP,13,05:00:00
C01383,METRO,RATP,13,05:30:00
C01383,METRO,RATP,13,23:59:00
C01382,METRO,RATP,12,07:00:00
C01382,METRO,RATP,12,07:30:00
C01382,METRO,RATP,12,08:00:00
C01382,METRO,RATP,12,08:30:00
C01382,METRO,RATP,12,09:00:00
C01382,METRO,RATP,12,09:30:00
C01382,METRO,RATP,12,10:00:00
C01382,METRO,RATP,12,10:30:00
C01382,METRO,RATP,12,11:00:00
C01382,METRO,RATP,12,11:30:00
C01382,METRO,RATP,12,12:00:00
C01382,METRO,RATP,12,12:30:00
C01382,METRO,RATP,12,13:00:00
C01382,METRO,RATP,12,13:30:00
C01382,METRO,RATP,12,14:00:00
C01382,METRO,RATP,12,14:30:00
C01382,METRO,RATP,12,15:00:00
C01382,METRO,RATP,12,15:30:00
C01382,METRO,RATP,12,16:00:00
C01382,METRO,RATP,12,16:30:00
C01382,METRO,RATP,12,17:00:00
C01382,METRO,RATP,12,17:30:00
C01382,METRO,RATP,12,18:00:00
C01382,METRO,RATP,12,18:30:00
C01382,METRO,RATP,12,19:00:00
C01382,METRO,RATP,12,19:30:00
C01382,METRO,RATP,12,20:00:00
C01382,METRO,RATP,12,20:30:00
C01382,METRO,RATP,12,21:00:00
C01382,METRO,RATP,12,21:30:00
C01382,METRO,RATP,12,22:00:00
C01382,METRO,RATP,12,22:30:00
C01382,METRO,RATP,12,23:00:00
C01382,METRO,RATP,12,23:30:00
C01382,METRO,RATP,12,00:00:00
C01382,METRO,RATP,12,00:30:00
C01382,METRO,RATP,12,01:00:00
C01382,METRO,RATP,12,06:00:00
C01382,METRO,RATP,12,06:30:00
C01382,METRO,RATP,12,01:30:00
C01382,METRO,RATP,12,02:00:00
C01382,METRO,RATP,12,02:30:00
C01382,METRO,RATP,12,03:00:00
C01382,METRO,RATP,12,03:30:00
C01382,METRO,RATP,12,04:00:00
C01382,METRO,RATP,12,04:30:00
C01382,METRO,RATP,12,05:00:00
C01382,METRO,RATP,12,05:30:00
C01382,METRO,RATP,12,23:59:00
C01377,METRO,RATP,07,07:00:00
C01377,METRO,RATP,07,07:30:00
C01377,METRO,RATP,07,08:00:00
C01377,METRO,RATP,07,08:30:00
C01377,METRO,RATP,07,09:00:00
C01377,METRO,RATP,07,09:30:00
C01377,METRO,RATP,07,10:00:00
C01377,METRO,RATP,07,10:30:00
C01377,METRO,RATP,07,11:00:00
C01377,METRO,RATP,07,11:30:00
C01377,METRO,RATP,07,12:00:00
C01377,METRO,RATP,07,12:30:00
C01377,METRO,RATP,07,13:00:00
C01377,METRO,RATP,07,13:30:00
C01377,METRO,RATP,07,14:00:00
C01377,METRO,RATP,07,14:30:00
C01377,METRO,RATP,07,15:00:00
C01377,METRO,RATP,07,15:30:00
C01377,METRO,RATP,07,16:00:00
C01377,METRO,RATP,07,16:30:00
C01377,METRO,RATP,07,17:00:00
C01377,METRO,RATP,07,17:30:00
C01377,METRO,RATP,07,18:00:00
C01377,METRO,RATP,07,18:30:00
C01377,METRO,RATP,07,19:00:00
C01377,METRO,RATP,07,19:30:00
C01377,METRO,RATP,07,20:00:00
C01377,METRO,RATP,07,20:30:00
C01377,METRO,RATP,07,21:00:00
C01377,METRO,RATP,07,21:30:00
C01377,METRO,RATP,07,22:00:00
C01377,METRO,RATP,07,22:30:00
C01377,METRO,RATP,07,23:00:00
C01377,METRO,RATP,07,23:30:00
C01377,METRO,RATP,07,00:00:00
C01377,METRO,RATP,07,00:30:00
C01377,METRO,RATP,07,01:00:00
C01377,METRO,RATP,07,06:00:00
C01377,METRO,RATP,07,06:30:00
C01377,METRO,RATP,07,01:30:00
C01377,METRO,RATP,07,02:00:00
C01377,METRO,RATP,07,02:30:00
C01377,METRO,RATP,07,03:00:00
C01377,METRO,RATP,07,03:30:00
C01377,METRO,RATP,07,04:00:00
C01377,METRO,RATP,07,04:30:00
C01377,METRO,RATP,07,05:00:00
C01377,METRO,RATP,07,05:30:00
C01377,METRO,RATP,07,23:59:00
C01373,METRO,RATP,03,07:00:00
C01373,METRO,RATP,03,07:30:00
C01373,METRO,RATP,03,08:00:00
C01373,METRO,RATP,03,08:30:00
C01373,METRO,RATP,03,09:00:00
C01373,METRO,RATP,03,09:30:00
C01373,METRO,RATP,03,10:00:00
C01373,METRO,RATP,03,10:30:00
C01373,METRO,RATP,03,11:00:00
C01373,METRO,RATP,03,11:30:00
C01373,METRO,RATP,03,12:00:00
C01373,METRO,RATP,03,12:30:00
C01373,METRO,RATP,03,13:00:00
C01373,METRO,RATP,03,13:30:00
C01373,METRO,RATP,03,14:00:00
C01373,METRO,RATP,03,14:30:00
C01373,METRO,RATP,03,15:00:00
C01373,METRO,RATP,03,15:30:00
C01373,METRO,RATP,03,16:00:00
C01373,METRO,RATP,03,16:30:00
C01373,METRO,RATP,03,17:00:00
C01373,METRO,RATP,03,17:30:00
C01373,METRO,RATP,03,18:00:00
C01373,METRO,RATP,03,18:30:00
C01373,METRO,RATP,03,19:00:00
C01373,METRO,RATP,03,19:30:00
C01373,METRO,RATP,03,20:00:00
C01373,METRO,RATP,03,20:30:00
C01373,METRO,RATP,03,21:00:00
C01373,METRO,RATP,03,21:30:00
C01373,METRO,RATP,03,22:00:00
C01373,METRO,RATP,03,22:30:00
C01373,METRO,RATP,03,23:00:00
C01373,METRO,RATP,03,23:30:00
C01373,METRO,RATP,03,00:00:00
C01373,METRO,RATP,03,00:30:00
C01373,METRO,RATP,03,01:00:00
C01373,METRO,RATP,03,06:00:00
C01373,METRO,RATP,03,06:30:00
C01373,METRO,RATP,03,01:30:00
C01373,METRO,RATP,03,02:00:00
C01373,METRO,RATP,03,02:30:00
C01373,METRO,RATP,03,03:00:00
C01373,METRO,RATP,03,03:30:00
C01373,METRO,RATP,03,04:00:00
C01373,METRO,RATP,03,04:30:00
C01373,METRO,RATP,03,05:00:00
C01373,METRO,RATP,03,05:30:00
C01373,METRO,RATP,03,23:59:00
C01375,METRO,RATP,05,07:00:00
C01375,METRO,RATP,05,07:30:00
C01375,METRO,RATP,05,08:00:00
C01375,METRO,RATP,05,08:30:00
C01375,METRO,RATP,05,09:00:00
C01375,METRO,RATP,05,09:30:00
C01375,METRO,RATP,05,10:00:00
C01375,METRO,RATP,05,10:30:00
C01375,METRO,RATP,05,11:00:00
C01375,METRO,RATP,05,11:30:00
C01375,METRO,RATP,05,12:00:00
C01375,METRO,RATP,05,12:30:00
C01375,METRO,RATP,05,13:00:00
C01375,METRO,RATP,05,13:30:00
C01375,METRO,RATP,05,14:00:00
C01375,METRO,RATP,05,14:30:00
C01375,METRO,RATP,05,15:00:00
C01375,METRO,RATP,05,15:30:00
C01375,METRO,RATP,05,16:00:00
C01375,METRO,RATP,05,16:30:00
C01375,METRO,RATP,05,17:00:00
C01375,METRO,RATP,05,17:30:00
C01375,METRO,RATP,05,18:00:00
C01375,METRO,RATP,05,18:30:00
C01375,METRO,RATP,05,19:00:00
C01375,METRO,RATP,05,19:30:00
C01375,METRO,RATP,05,20:00:00
C01375,METRO,RATP,05,20:30:00
C01375,METRO,RATP,05,21:00:00
C01375,METRO,RATP,05,21:30:00
C01375,METRO,RATP,05,22:00:00
C01375,METRO,RATP,05,22:30:00
C01375,METRO,RATP,05,23:00:00
C01375,METRO,RATP,05,23:30:00
C01375,METRO,RATP,05,00:00:00
C01375,METRO,RATP,05,00:30:00
C01375,METRO,RATP,05,01:00:00
C01375,METRO,RATP,05,06:00:00
C01375,METRO,RATP,05,06:30:00
C01375,METRO,RATP,05,01:30:00
C01375,METRO,RATP,05,02:00:00
C01375,METRO,RATP,05,02:30:00
C01375,METRO,RATP,05,03:00:00
C01375,METRO,RATP,05,03:30:00
C01375,METRO,RATP,05,04:00:00
C01375,METRO,RATP,05,04:30:00
C01375,METRO,RATP,05,05:00:00
C01375,METRO,RATP,05,05:30:00
C01375,METRO,RATP,05,23:59:00
C01374,METRO,RATP,04,07:00:00
C01374,METRO,RATP,04,07:30:00
C01374,METRO,RATP,04,08:00:00
C01374,METRO,RATP,04,08:30:00
C01374,METRO,RATP,04,09:00:00
C01374,METRO,RATP,04,09:30:00
C01374,METRO,RATP,04,10:00:00
C01374,METRO,RATP,04,10:30:00
C01374,METRO,RATP,04,11:00:00
C01374,METRO,RATP,04,11:30:00
C01374,METRO,RATP,04,12:00:00
C01374,METRO,RATP,04,12:30:00
C01374,METRO,RATP,04,13:00:00
C01374,METRO,RATP,04,13:30:00
C01374,METRO,RATP,04,14:00:00
C01374,METRO,RATP,04,14:30:00
C01374,METRO,RATP,04,15:00:00
C01374,METRO,RATP,04,15:30:00
C01374,METRO,RATP,04,16:00:00
C01374,METRO,RATP,04,16:30:00
C01374,METRO,RATP,04,17:00:00
C01374,METRO,RATP,04,17:30:00
C01374,METRO,RATP,04,18:00:00
C01374,METRO,RATP,04,18:30:00
C01374,METRO,RATP,04,19:00:00
C01374,METRO,RATP,04,19:30:00
C01374,METRO,RATP,04,20:00:00
C01374,METRO,RATP,04,20:30:00
C01374,METRO,RATP,04,21:00:00
C01374,METRO,RATP,04,21:30:00
C01374,METRO,RATP,04,22:00:00
C01374,METRO,RATP,04,22:30:00
C01374,METRO,RATP,04,23:00:00
C01374,METRO,RATP,04,23:30:00
C01374,METRO,RATP,04,00:00:00
C01374,METRO,RATP,04,00:30:00
C01374,METRO,RATP,04,01:00:00
C01374,METRO,RATP,04,06:00:00
C01374,METRO,RATP,04,06:30:00
C01374,METRO,RATP,04,01:30:00
C01374,METRO,RATP,04,02:00:00
C01374,METRO,RATP,04,02:30:00
C01374,METRO,RATP,04,03:00:00
C01374,METRO,RATP,04,03:30:00
C01374,METRO,RATP,04,04:00:00
C01374,METRO,RATP,04,04:30:00
C01374,METRO,RATP,04,05:00:00
C01374,METRO,RATP,04,05:30:00
C01374,METRO,RATP,04,23:59:00
C01387,METRO,RATP,07bis,07:00:00
C01387,METRO,RATP,07bis,07:30:00
C01387,METRO,RATP,07bis,08:00:00
C01387,METRO,RATP,07bis,08:30:00
C01387,METRO,RATP,07bis,09:00:00
C01387,METRO,RATP,07bis,09:30:00
C01387,METRO,RATP,07bis,10:00:00
C01387,METRO,RATP,07bis,10:30:00
C01387,METRO,RATP,07bis,11:00:00
C01387,METRO,RATP,07bis,11:30:00
C01387,METRO,RATP,07bis,12:00:00
C01387,METRO,RATP,07bis,12:30:00
C01387,METRO,RATP,07bis,13:00:00
C01387,METRO,RATP,07bis,13:30:00
C01387,METRO,RATP,07bis,14:00:00
C01387,METRO,RATP,07bis,14:30:00
C01387,METRO,RATP,07bis,15:00:00
C01387,METRO,RATP,07bis,15:30:00
C01387,METRO,RATP,07bis,16:00:00
C01387,METRO,RATP,07bis,16:30:00
C01387,METRO,RATP,07bis,17:00:00
C01387,METRO,RATP,07bis,17:30:00
C01387,METRO,RATP,07bis,18:00:00
C01387,METRO,RATP,07bis,18:30:00
C01387,METRO,RATP,07bis,19:00:00
C01387,METRO,RATP,07bis,19:30:00
C01387,METRO,RATP,07bis,20:00:00
C01387,METRO,RATP,07bis,20:30:00
C01387,METRO,RATP,07bis,21:00:00
C01387,METRO,RATP,07bis,21:30:00
C01387,METRO,RATP,07bis,22:00:00
C01387,METRO,RATP,07bis,22:30:00
C01387,METRO,RATP,07bis,23:00:00
C01387,METRO,RATP,07bis,23:30:00
C01387,METRO,RATP,07bis,00:00:00
C01387,METRO,RATP,07bis,00:30:00
C01387,METRO,RATP,07bis,01:00:00
C01387,METRO,RATP,07bis,06:00:00
C01387,METRO,RATP,07bis,06:30:00
C01387,METRO,RATP,07bis,01:30:00
C01387,METRO,RATP,07bis,02:00:00
C01387,METRO,RATP,07bis,02:30:00
C01387,METRO,RATP,07bis,03:00:00
C01387,METRO,RATP,07bis,03:30:00
C01387,METRO,RATP,07bis,04:00:00
C01387,METRO,RATP,07bis,04:30:00
C01387,METRO,RATP,07bis,05:00:00
C01387,METRO,RATP,07bis,05:30:00
C01387,METRO,RATP,07bis,23:59:00
C01381,METRO,RATP,11,07:00:00
C01381,METRO,RATP,11,07:30:00
C01381,METRO,RATP,11,08:00:00
C01381,METRO,RATP,11,08:30:00
C01381,METRO,RATP,11,09:00:00
